mean_brier_E,mean_brier_C,mean_brier_R,mean_ll_E,mean_ll_C,mean_ll_R,impr_R_vs_C_brier,impr_R_vs_C_ll,impr_R_vs_E_brier,impr_R_vs_E_ll,impr_C_vs_E_brier,impr_C_vs_E_ll,rep_mean_good,rep_mean_bad,rep_separation,seed,regime,stake_mean_good,stake_mean_bad
0.0878410022392116,0.08629521989197432,0.0861615197131034,0.3192314919011559,0.31292028047740006,0.3123693331493504,0.15493347028756227,0.17606635377199778,1.9119573812859865,2.1495870319492956,1.7597503532891727,1.9770015126546463,0.8892041487002663,0.8003578801232057,1.1110081761966082,13,correlated,2.2284866613419316,0.6928783346645173
0.08649066048290559,0.08452171406566693,0.08442831661102279,0.31511230227968073,0.3065584408188778,0.306138673723518,0.110501136514546,0.13692889820241472,2.3844700229690203,2.847755702091921,2.276484427619571,2.714543798804431,0.9211437352801155,0.8262822550302751,1.114805176647978,14,correlated,2.9803717496048083,0.504907062598798
0.0852922842432981,0.08357555291225446,0.08343509995141198,0.31185724604225995,0.30478517056641424,0.3041864532991699,0.1680550782475217,0.19643910697220113,2.177435284284878,2.459712846322833,2.0127627560619934,2.2677284448562616,0.9023138280731603,0.8121231743347505,1.111055387395255,15,correlated,2.3872181333522358,0.6531954666619412
0.08796923649428388,0.08638613376714593,0.08625853949702028,0.3195047294109946,0.31323568616997083,0.31269153144848544,0.14770225794522004,0.1737205387224354,1.9446536828528247,2.1324247609947036,1.7996094887566947,1.9621128152252194,0.8579043034852969,0.7712761604916997,1.1123179315413698,16,correlated,2.248425547377144,0.6878936131557142
0.08855169082789335,0.08657962664322326,0.0864811100286877,0.320899937221966,0.31277225638624484,0.3123296108181486,0.11378729425748262,0.14152328381377585,2.3382735889594395,2.670716136005149,2.2270203609132033,2.5327773218289162,0.8386639049663647,0.7603905574075172,1.1029383476640129,17,correlated,2.8476043918044445,0.5380989020488884
0.09262938353166361,0.0906156669043704,0.09054168742844582,0.33073369808336756,0.32202379147852406,0.32164322634047493,0.08164093302171711,0.11817919921438698,2.2538162552967393,2.748577419105689,2.1739501554653713,2.633510481489553,0.8987416965135422,0.805629515221133,1.115576924049079,18,correlated,2.7991207429682,0.5502198142579502
0.08619758783735262,0.08438752972644148,0.08424060629094123,0.3145721313909039,0.3073594633428596,0.30675338865783813,0.17410562434584217,0.1971875791393363,2.2703437480223383,2.485516659881667,2.0998941575100307,2.2928502967357534,0.8320239305457404,0.7458493790889872,1.1155388123564713,19,correlated,2.4937046395080933,0.6265738401229765
0.08974921839134926,0.08822735838172123,0.0881043588924703,0.3227184101136484,0.315820021914291,0.31530797771864716,0.13941195963134814,0.1621316446437285,1.832728494310218,2.2962533784148125,1.695680516115473,2.1375874394423495,0.8512622267233295,0.7657652981724778,1.1116489984005449,20,correlated,2.688648709780009,0.5778378225549976
0.09152735994039195,0.0897848231264929,0.08967781597669217,0.3276605779423843,0.3207473601331244,0.3202751442167143,0.11918177936373175,0.14722363302197294,2.020755285528081,2.253989104227429,1.9038425395793035,2.1098717009757353,0.8952492803054728,0.8144799307998166,1.0991667767999402,21,correlated,2.618438554389705,0.5953903614025737
0.08549759308899213,0.08331336744643046,0.08321050893829028,0.31202421949448533,0.302898654386686,0.3024235086467305,0.1234597895785654,0.15686624323821396,2.675027527758921,3.07691206256651,2.5547217923294836,2.9246335821571092,0.838740106533681,0.7590512019339414,1.104984886917648,22,correlated,2.773292343233458,0.5566769141916353
0.08729079153506557,0.08524485704446105,0.08515753233703653,0.31795583530335325,0.3097936080909741,0.30942061911260615,0.10243985438203695,0.12039918469151521,2.4438536534201147,2.684403065791786,2.343814799505676,2.5670946421196423,0.8909153412134879,0.8100512261684922,1.099825927586678,23,correlated,3.0341352764661824,0.4914661808834543
0.08911970862666162,0.08753630887303183,0.0873822890041076,0.32117688287260504,0.31434967657111096,0.31372771211416217,0.17594969551164144,0.19785751451476,1.949534675693761,2.3193359035736036,1.7767110979490823,2.1256842150131012,0.8597459918474628,0.7816677710615554,1.0998867084923716,24,correlated,2.5995259640646475,0.6001185089838385
0.08679320150329851,0.08470716616222324,0.08460672129694176,0.31588533132126023,0.30739872327904527,0.30692732164303504,0.11857894654286269,0.1533518522724331,2.5191837246303908,2.835842247171254,2.4034547694337567,2.686610361651757,0.8674847113216799,0.7775150609619641,1.1157143505984344,25,correlated,2.752961879353431,0.5617595301616423
0.0886836416313871,0.08712040573890892,0.08700631350617323,0.3198382281563755,0.31248610023866213,0.3119876075912334,0.13095925319449378,0.15952474271592035,1.8913613540879102,2.454559797431031,1.7627105334439952,2.2987020532513656,0.7752568436522635,0.7126379174523094,1.0878692035133601,26,correlated,2.6469666810003103,0.5882583297499225
0.08759952410390665,0.08696081848700381,0.0867993320694452,0.3165548122735887,0.31336328674610203,0.31272047019233973,0.1857002042623772,0.20513460923810672,0.9134661890540487,1.2112727188412138,0.7291199620505171,1.0082062896356652,0.9123936082775707,0.8248683112020722,1.1061082064698895,27,correlated,1.902108386602146,0.7744729033494636
0.08906111104776578,0.086876435529997,0.0867558886588381,0.32172834273641987,0.3125967257967338,0.3120552448607196,0.138756695556743,0.17322028394062322,2.588360241420441,3.006604203231502,2.4530072576762167,2.838300431357164,0.8850496551491253,0.800082770001179,1.1061976189636242,28,correlated,2.660417946981368,0.5848955132546582
0.08674807621249049,0.08482172037734811,0.08472045952753646,0.3156428913993434,0.30696023144921813,0.3065004159672647,0.11938080171113741,0.14979643447054186,2.3373621335271593,2.8964616917388013,2.220632340507176,2.7507858363710644,0.7665115705722808,0.7069078176340865,1.0843161603979414,29,correlated,3.1302908846676294,0.4674272788330926
